1,0,0,0,0,16,10,5,0,1,0,0,0,1,0,0,1,0,0,1,0,0,6,6,0,0,0,7,0,5,0,0,10,0,0,6,10,1,0,1,0,0,1,0,0,5,0,7,0,0
0,1,0,0,0,1,0,8,0,0,0,2,0,1,0,0,0,1,0,2,0,1,0,2,0,0,0,2,0,0,1,0,0,0,0,12,5,0,0,0,0,1,0,0,2,9,2,0,0,0
5,0,1,0,0,0,0,1,0,0,0,1,0,1,0,6,0,0,0,1,0,0,1,1,0,0,3,8,0,0,0,1,2,0,0,11,5,0,0,0,0,4,0,0,7,3,0,0,0,3
0,2,0,0,1,0,1,0,0,0,0,5,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,7,0,3,2,0,0,4,0,5,6,0,0,5,0,0,0,1,0,0,0,0,0,7
0,0,0,1,0,0,0,0,0,0,1,8,0,0,0,14,0,4,1,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,1,2,1,0,1,0,8,0,0,2,0,0,0,4
3,0,1,0,0,0,0,0,1,0,0,6,0,0,0,16,1,4,0,0,2,0,0,0,3,0,2,0,0,6,7,3,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,3,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,4,1,0,0,0,0,3,0,0,0,0,0,0,14,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,4
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,5,1,0,0,0,0,0,0,0,0,0,0,0,10,6,5,3,0,0,0,5,0,0,0,0,0,0,1,0,1,0,0,0,1
0,1,0,0,0,5,0,0,0,0,0,3,0,1,0,22,0,0,0,2,4,0,0,0,5,0,0,5,0,1,10,11,3,0,0,0,1,3,0,1,0,0,0,4,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,21,0,0,0,0,6,6,0,0,10,0,0,9,0,7,9,6,0,0,1,0,0,5,0,3,7,0,0,9,2,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,1,1,0,0,9,0,1,4,0,1,1,0,16,0,9,0,0,0,0,0,7,1,2,0,0,2,2,0,0,0,0,0,1
2,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,6,0,0,0,0,0,0,0,1,0,3,0,1,11,0,1,0,0,1,0,3,0,4,0,1,5,0,6,1,1,0,0,0,1
0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19,0,4,0,0,0,0,6,0,2,0,0,9,1,0,0,1,0,0,0,0
0,1,0,0,1,1,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,8,0,1,0,0,0,3,0,0,1,2,0,0,0
0,5,0,0,0,0,0,0,0,1,0,0,7,1,2,0,1,0,0,0,3,0,0,0,4,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,3,0,0,1,0,1,0
0,6,2,0,0,1,0,0,0,8,1,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,4,0,0,0,7,0,0,0,1,8,0,0,0,0,0,0
1,7,0,0,0,0,0,0,0,11,0,0,1,0,2,3,0,1,0,5,0,0,1,0,0,1,2,0,0,1,1,1,0,0,8,2,0,0,10,0,0,0,0,0,0,0,1,0,0,0
0,0,2,2,0,0,0,0,0,6,2,0,0,0,0,10,0,4,0,7,0,0,0,1,0,0,0,1,1,1,1,4,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0
2,1,0,0,0,0,0,2,0,7,0,1,1,0,0,25,1,5,0,7,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,13,0,3,0,0,0,0,1,0,3,4,0
0,0,0,0,0,1,1,0,0,0,0,3,5,0,0,1,0,9,0,0,0,0,1,2,0,0,1,0,0,1,0,4,0,0,1,1,0,0,12,0,0,0,3,0,0,1,0,0,11,1
4,0,2,0,0,0,0,0,0,0,0,1,5,1,1,5,0,9,0,1,0,0,1,0,0,0,0,1,0,1,0,4,0,1,0,0,0,0,16,3,0,0,6,0,1,0,0,0,1,0
0,0,1,0,0,0,0,0,0,0,4,1,11,1,0,11,0,11,0,3,0,0,7,0,0,0,0,0,0,0,0,4,1,0,0,1,4,0,15,3,1,0,9,0,1,0,2,0,1,2
0,0,0,0,0,0,1,1,0,0,0,0,6,0,0,1,0,5,0,6,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,3,3,1,14,0,0,0,0,0,0,0,1,0,6,4
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,14,0,0,0,0,0,0,0,0,0,2,0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,9,0,7,0,3,0,1,0,0,0,1,1,0,0,0,1,0,1,0,11,0,1,0,0,0,0,0,0,1,0,0
5,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,14,3,0,1,5,1,0,0,2,0,0,0,1,0,1,0,1,11,1,0,0,1,2,0,1,0,0,0,0
0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,5,0,1,0,1,0,0,0,4,0,0,0,0,5,0,1,13,0,0,0,4,5,0,0,0,0,0,0
0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,6,0,0,0,0,0,2,1,0,0,0,1,0,2,0,0,16,0,0,0,0,7,0,0,0,0,3,0
0,0,0,4,0,0,1,0,0,0,1,0,1,0,1,0,0,1,3,1,1,4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,10,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,1,0,0,3,3,0,0,0,0,1,0,2,0,0,0,3,0,0,0,0,1,4,4,0,0,0
4,0,0,4,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,2,0,13,1,0,0,1,0,2,0,2,0,5,2,1,6,0,0,0,0,0,0,0,0,0,10,8,0,2,0
7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,5,2,0,13,0,0,0,3,0,0,0,6,0,2,1,0,0,0,0,0,1,0,1,0,3,0,5,10,3,11,0
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,8,0,0,0,0,0,0,1,0,1,0,5,0,3,0,0,5,0,0,0,0,3,0,8,12,0,9,0
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,7,0,11,0,0,0,0,0,0,9,0,1,0,0,2,0,0,0,9,0,0,0,0,1,0,4,16,0,1,0
